A27 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A22 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A22 teach_family name=flobel conf=0.580 centroid=0.000,-0.003,0.000,0.006,-0.002,-0.009,0.005,0.001,0.001,0.004,-0.006,0.006,0.004,0.002,-0.005,0.000,-0.003,0.005,0.003,-0.002,-0.001,-0.004,0.004,0.011,-0.001,0.005,-0.008,0.015,0.000,-0.011,0.010,-0.005
A22 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A21 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A21 teach_family name=fvakbelsu conf=0.610 centroid=0.000,0.002,0.009,0.001,0.003,0.001,-0.003,0.000,0.002,-0.000,-0.006,-0.008,0.005,0.004,-0.003,0.013,0.001,0.006,-0.003,0.009,0.001,0.004,0.008,-0.010,-0.009,-0.004,-0.009,-0.001,-0.006,-0.006,-0.005,0.006
A21 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A2 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A2 teach_family name=flobel conf=0.580 centroid=0.000,-0.003,0.000,0.006,-0.002,-0.009,0.005,0.001,0.001,0.004,-0.006,0.006,0.004,0.002,-0.005,0.000,-0.003,0.005,0.003,-0.002,-0.001,-0.004,0.004,0.011,-0.001,0.005,-0.008,0.015,0.000,-0.011,0.010,-0.005
A2 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A11 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A11 teach_family name=frin conf=0.930 centroid=0.000,-0.025,-0.008,0.001,-0.008,-0.001,0.005,-0.004,-0.005,0.004,0.015,0.007,0.012,0.009,0.005,-0.007,-0.000,0.016,0.000,-0.004,0.006,-0.000,-0.000,-0.002,-0.012,-0.003,-0.004,0.000,0.008,0.000,0.013,0.011
A11 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A8 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A8 teach_family name=frintarvak conf=1.000 centroid=-0.000,0.001,0.003,0.003,0.006,0.002,-0.002,0.002,0.001,-0.004,0.004,0.003,0.004,-0.012,-0.002,-0.001,0.001,0.004,0.006,0.008,-0.000,-0.007,-0.002,0.005,-0.008,-0.002,0.004,0.003,-0.002,0.007,0.007,-0.002
A8 teach_family name=ftarzevlo conf=1.000 centroid=-0.000,-0.000,0.004,0.002,0.005,0.004,-0.004,-0.000,-0.000,-0.004,0.001,0.002,0.005,-0.010,-0.001,-0.003,0.002,0.001,0.006,0.010,0.001,-0.005,-0.002,0.005,-0.006,0.000,0.004,0.006,-0.001,0.005,0.009,-0.001
A13 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A13 teach_family name=ftolka conf=0.750 centroid=-0.000,-0.008,-0.017,0.011,-0.008,-0.000,-0.005,-0.001,0.005,-0.010,0.004,0.006,0.002,0.007,-0.013,-0.006,0.008,0.011,0.007,-0.003,0.000,0.021,0.010,-0.001,-0.006,0.019,-0.000,0.003,0.002,0.009,0.001,-0.016
A13 teach_family name=fkavak conf=0.550 centroid=-0.000,-0.007,-0.013,0.013,-0.003,0.004,0.004,-0.002,0.009,-0.009,0.008,0.020,0.001,0.005,-0.005,0.001,0.010,0.011,0.008,-0.006,-0.006,0.012,0.009,-0.001,-0.002,0.024,0.000,0.001,-0.003,0.001,-0.005,-0.019
A4 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A4 teach_family name=ftol conf=1.000 centroid=0.000,-0.006,-0.001,0.002,0.007,-0.014,-0.022,-0.011,-0.008,-0.011,0.008,0.009,0.001,0.009,0.003,0.003,-0.002,0.008,0.002,-0.001,0.007,0.018,-0.005,0.003,0.002,0.018,-0.007,-0.002,0.008,-0.003,0.004,0.007
A4 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A22 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A22 teach_family name=flobel conf=0.580 centroid=0.000,-0.003,0.000,0.006,-0.002,-0.009,0.005,0.001,0.001,0.004,-0.006,0.006,0.004,0.002,-0.005,0.000,-0.003,0.005,0.003,-0.002,-0.001,-0.004,0.004,0.011,-0.001,0.005,-0.008,0.015,0.000,-0.011,0.010,-0.005
A22 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A13 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A13 teach_family name=ftolka conf=0.760 centroid=-0.000,-0.008,-0.017,0.011,-0.008,-0.000,-0.005,-0.001,0.005,-0.010,0.004,0.006,0.002,0.007,-0.013,-0.006,0.008,0.011,0.007,-0.003,0.000,0.021,0.010,-0.001,-0.006,0.019,-0.000,0.003,0.002,0.009,0.001,-0.016
A13 teach_family name=fkavak conf=0.560 centroid=-0.000,-0.007,-0.013,0.013,-0.003,0.004,0.004,-0.002,0.009,-0.009,0.008,0.020,0.001,0.005,-0.005,0.001,0.010,0.011,0.008,-0.006,-0.006,0.012,0.009,-0.001,-0.002,0.024,0.000,0.001,-0.003,0.001,-0.005,-0.019
A4 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A4 teach_family name=ftol conf=1.000 centroid=0.000,-0.006,-0.001,0.002,0.007,-0.014,-0.022,-0.011,-0.008,-0.011,0.008,0.009,0.001,0.009,0.003,0.003,-0.002,0.008,0.002,-0.001,0.007,0.018,-0.005,0.003,0.002,0.018,-0.007,-0.002,0.008,-0.003,0.004,0.007
A4 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A8 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A8 teach_family name=frintarvak conf=1.000 centroid=-0.000,0.001,0.003,0.003,0.006,0.002,-0.002,0.002,0.001,-0.004,0.004,0.003,0.004,-0.012,-0.002,-0.001,0.001,0.004,0.006,0.008,-0.000,-0.007,-0.002,0.005,-0.008,-0.002,0.004,0.003,-0.002,0.007,0.007,-0.002
A8 teach_family name=ftarzevlo conf=1.000 centroid=-0.000,-0.000,0.004,0.002,0.005,0.004,-0.004,-0.000,-0.000,-0.004,0.001,0.002,0.005,-0.010,-0.001,-0.003,0.002,0.001,0.006,0.010,0.001,-0.005,-0.002,0.005,-0.006,0.000,0.004,0.006,-0.001,0.005,0.009,-0.001
A21 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A21 teach_family name=fvakbelsu conf=0.630 centroid=0.000,0.002,0.009,0.001,0.003,0.001,-0.003,0.000,0.002,-0.000,-0.006,-0.008,0.005,0.004,-0.003,0.013,0.001,0.006,-0.003,0.009,0.001,0.004,0.008,-0.010,-0.009,-0.004,-0.009,-0.001,-0.006,-0.006,-0.005,0.006
A21 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A24 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A24 teach_family name=fzevvak conf=0.690 centroid=-0.000,-0.005,0.009,0.006,0.000,0.002,0.003,0.017,-0.008,0.001,0.005,-0.001,0.017,0.001,0.002,-0.007,-0.004,-0.001,0.000,-0.002,0.005,-0.013,0.009,0.005,-0.004,-0.003,0.008,-0.009,-0.002,-0.005,-0.000,-0.002
A24 teach_family name=fsu conf=0.660 centroid=0.000,-0.007,0.010,0.006,-0.003,0.002,0.002,0.012,-0.005,0.002,0.003,-0.003,0.015,0.001,-0.002,-0.005,-0.009,0.003,0.006,-0.003,0.008,-0.012,0.008,0.004,0.000,-0.000,0.003,-0.008,-0.007,-0.003,-0.001,-0.003
A0 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A0 teach_family name=fvakmuk conf=1.000 centroid=-0.001,-0.011,0.003,-0.012,0.011,-0.010,0.006,-0.014,0.005,0.002,0.007,-0.002,0.013,0.002,-0.011,0.009,-0.010,-0.008,0.003,-0.004,0.002,-0.004,0.005,0.000,-0.003,-0.008,-0.001,0.008,-0.003,-0.000,-0.016,-0.008
A0 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A0 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A0 teach_family name=fvakmuk conf=1.000 centroid=-0.001,-0.011,0.003,-0.012,0.011,-0.010,0.006,-0.014,0.005,0.002,0.007,-0.002,0.013,0.002,-0.011,0.009,-0.010,-0.008,0.003,-0.004,0.002,-0.004,0.005,0.000,-0.003,-0.008,-0.001,0.008,-0.003,-0.000,-0.016,-0.008
A0 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A2 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A2 teach_family name=frintarvak conf=1.000 centroid=-0.000,0.001,0.003,0.003,0.006,0.002,-0.002,0.002,0.001,-0.004,0.004,0.003,0.004,-0.012,-0.002,-0.001,0.001,0.004,0.006,0.008,-0.000,-0.007,-0.002,0.005,-0.008,-0.002,0.004,0.003,-0.002,0.007,0.007,-0.002
A2 teach_family name=ftarzevlo conf=1.000 centroid=-0.000,-0.000,0.004,0.002,0.005,0.004,-0.004,-0.000,-0.000,-0.004,0.001,0.002,0.005,-0.010,-0.001,-0.003,0.002,0.001,0.006,0.010,0.001,-0.005,-0.002,0.005,-0.006,0.000,0.004,0.006,-0.001,0.005,0.009,-0.001
A19 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A19 teach_family name=flobel conf=0.580 centroid=0.000,-0.003,0.000,0.006,-0.002,-0.009,0.005,0.001,0.001,0.004,-0.006,0.006,0.004,0.002,-0.005,0.000,-0.003,0.005,0.003,-0.002,-0.001,-0.004,0.004,0.011,-0.001,0.005,-0.008,0.015,0.000,-0.011,0.010,-0.005
A19 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A4 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A4 teach_family name=frintarvak conf=1.000 centroid=-0.000,0.001,0.003,0.003,0.006,0.002,-0.002,0.002,0.001,-0.004,0.004,0.003,0.004,-0.012,-0.002,-0.001,0.001,0.004,0.006,0.008,-0.000,-0.007,-0.002,0.005,-0.008,-0.002,0.004,0.003,-0.002,0.007,0.007,-0.002
A4 teach_family name=ftarzevlo conf=1.000 centroid=-0.000,-0.000,0.004,0.002,0.005,0.004,-0.004,-0.000,-0.000,-0.004,0.001,0.002,0.005,-0.010,-0.001,-0.003,0.002,0.001,0.006,0.010,0.001,-0.005,-0.002,0.005,-0.006,0.000,0.004,0.006,-0.001,0.005,0.009,-0.001
A2 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A2 teach_family name=frintarvak conf=1.000 centroid=-0.000,0.001,0.003,0.003,0.006,0.002,-0.002,0.002,0.001,-0.004,0.004,0.003,0.004,-0.012,-0.002,-0.001,0.001,0.004,0.006,0.008,-0.000,-0.007,-0.002,0.005,-0.008,-0.002,0.004,0.003,-0.002,0.007,0.007,-0.002
A2 teach_family name=ftarzevlo conf=1.000 centroid=-0.000,-0.000,0.004,0.002,0.005,0.004,-0.004,-0.000,-0.000,-0.004,0.001,0.002,0.005,-0.010,-0.001,-0.003,0.002,0.001,0.006,0.010,0.001,-0.005,-0.002,0.005,-0.006,0.000,0.004,0.006,-0.001,0.005,0.009,-0.001
A5 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A5 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A5 teach_family name=fbelvakbel conf=0.530 centroid=0.000,-0.008,0.008,0.005,-0.000,0.005,0.005,0.010,-0.007,0.006,0.006,-0.004,0.013,0.002,-0.004,-0.003,-0.002,0.001,0.001,-0.005,0.007,-0.012,0.004,-0.001,0.000,-0.004,0.003,-0.003,-0.009,-0.003,-0.002,-0.002
A0 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A0 teach_family name=frintarvak conf=1.000 centroid=-0.000,0.001,0.003,0.003,0.006,0.002,-0.002,0.002,0.001,-0.004,0.004,0.003,0.004,-0.012,-0.002,-0.001,0.001,0.004,0.006,0.008,-0.000,-0.007,-0.002,0.005,-0.008,-0.002,0.004,0.003,-0.002,0.007,0.007,-0.002
A0 teach_family name=ftarzevlo conf=1.000 centroid=-0.000,-0.000,0.004,0.002,0.005,0.004,-0.004,-0.000,-0.000,-0.004,0.001,0.002,0.005,-0.010,-0.001,-0.003,0.002,0.001,0.006,0.010,0.001,-0.005,-0.002,0.005,-0.006,0.000,0.004,0.006,-0.001,0.005,0.009,-0.001
A13 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A13 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A13 teach_family name=fvak conf=0.450 centroid=0.000,-0.005,-0.002,-0.004,-0.007,-0.009,-0.015,-0.013,-0.007,-0.001,0.015,0.008,-0.002,0.003,0.005,-0.001,0.002,0.009,0.004,-0.002,0.005,0.010,0.000,-0.004,0.004,0.014,-0.001,0.007,0.007,-0.001,0.001,0.005
A20 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A20 teach_family name=fmuktol conf=0.470 centroid=0.000,0.003,0.004,-0.011,0.001,0.003,0.000,-0.005,-0.000,0.001,-0.005,0.002,-0.004,0.002,-0.007,0.001,-0.005,0.005,-0.003,0.002,0.004,0.005,-0.002,0.001,-0.001,-0.005,-0.003,0.001,-0.006,-0.004,0.000,-0.006
A20 teach_family name=frin conf=0.460 centroid=-0.000,-0.016,-0.007,0.009,0.005,-0.003,0.002,-0.005,0.009,-0.001,-0.002,0.011,0.004,0.010,-0.015,0.007,0.007,0.013,0.001,-0.005,0.004,0.004,0.004,0.001,-0.010,0.008,-0.001,0.003,0.006,0.005,0.001,-0.027
A24 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A24 teach_family name=fkaka conf=0.380 centroid=0.001,-0.008,-0.006,-0.006,-0.008,-0.002,-0.004,-0.004,0.004,-0.004,0.001,0.002,-0.004,0.006,-0.008,0.010,-0.004,-0.003,-0.002,-0.003,0.002,-0.011,-0.002,0.005,0.001,-0.003,-0.002,-0.005,0.001,0.006,0.009,-0.009
A24 teach_family name=flo conf=0.360 centroid=0.001,-0.010,-0.005,-0.010,-0.011,-0.002,-0.000,-0.006,0.003,-0.005,0.004,-0.002,-0.006,0.007,-0.006,0.006,-0.000,-0.006,-0.005,-0.003,0.001,-0.008,0.001,0.006,0.001,-0.003,-0.001,-0.005,0.001,0.003,0.011,-0.007
A17 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A17 teach_family name=frintarvak conf=1.000 centroid=-0.000,0.001,0.003,0.003,0.006,0.002,-0.002,0.002,0.001,-0.004,0.004,0.003,0.004,-0.012,-0.002,-0.001,0.001,0.004,0.006,0.008,-0.000,-0.007,-0.002,0.005,-0.008,-0.002,0.004,0.003,-0.002,0.007,0.007,-0.002
A17 teach_family name=ftarzevlo conf=1.000 centroid=-0.000,-0.000,0.004,0.002,0.005,0.004,-0.004,-0.000,-0.000,-0.004,0.001,0.002,0.005,-0.010,-0.001,-0.003,0.002,0.001,0.006,0.010,0.001,-0.005,-0.002,0.005,-0.006,0.000,0.004,0.006,-0.001,0.005,0.009,-0.001
A21 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A21 teach_family name=ftol conf=0.800 centroid=0.000,-0.008,0.003,0.016,0.003,0.001,0.005,-0.007,-0.005,0.008,-0.000,0.001,-0.000,0.001,-0.006,0.009,-0.004,0.006,-0.005,0.002,-0.002,0.010,-0.008,0.002,-0.003,-0.004,-0.015,0.004,0.006,-0.016,-0.001,0.005
A21 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A5 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
A5 teach_family name=ftarmukka conf=0.550 centroid=0.000,-0.004,0.003,0.005,-0.001,-0.011,0.005,-0.001,-0.002,0.005,-0.004,0.010,0.002,0.007,-0.003,0.004,-0.002,0.003,0.004,-0.003,0.000,-0.004,0.004,0.015,0.000,0.003,-0.010,0.014,0.003,-0.014,0.008,-0.007
A5 teach_family name=fbelvakbel conf=0.530 centroid=0.000,-0.008,0.008,0.005,-0.000,0.005,0.005,0.010,-0.007,0.006,0.006,-0.004,0.013,0.002,-0.004,-0.003,-0.002,0.001,0.001,-0.005,0.007,-0.012,0.004,-0.001,0.000,-0.004,0.003,-0.003,-0.009,-0.003,-0.002,-0.002
A15 teach_family name=fvakrin conf=1.000 centroid=-0.000,-0.013,-0.004,0.009,-0.008,0.006,-0.000,-0.006,0.005,-0.004,-0.001,-0.002,0.000,0.002,-0.011,-0.001,0.001,0.007,0.010,-0.009,0.008,0.011,0.010,0.006,-0.002,0.011,-0.013,0.001,-0.004,0.002,-0.003,-0.010
